Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Iceland,ISL,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,58,79,62,62,70,71,92,91,110,87,113,99,121,112,108,49,75,216,254,357,825,713,379,748,463,545,326,53,31,22,19,21,7,13,13,6,3,8,
Iceland,ISL,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.5,300,354.7,361.6,364.4,431.3,497.1,567.5,553.3,636.3,594.7,589.5,611.7,651.8,,
Iceland,ISL,"Industrial design applications, resident, by count",IP.IDS.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,26,40,17,21,79,85,52,66,66,39,16,49,15,
Iceland,ISL,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,162,87,121,299,358,255,274,389,292,185,245,265,582,
Iceland,ISL,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Public private partnerships investment in ICT (current US$),IE.PPN.ICTI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Procedures to build a warehouse (number),IC.WRH.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17,17,17,17,17,17,17,17,17,17,17,17,17
Iceland,ISL,Time required to build a warehouse (days),IC.WRH.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,100,100,84,84,84,84,84,84,84,84,84,84,84
Iceland,ISL,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8,26.8,26.3,26.1,24.4,26.4,30.3,31.1,30.3,30.3,30.1,30.1,29.7,29.4
Iceland,ISL,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,8.5,8.7,8.7,7.3,6.9,7.8,8.5,8.9,8.9,8.9,8.9,9,9.1
Iceland,ISL,Tax payments (number),IC.TAX.PAYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,25,25,25,25,25,24,24,21,21,21,21,21,21
Iceland,ISL,Other taxes payable by businesses (% of commercial profits),IC.TAX.OTHR.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,4.7,4.3,4.3,4.2,4.2,2.9,3.1,2.8,2.8,2.9,2.9,2.9,2.9
Iceland,ISL,Number of visits or required meetings of affected firms with tax officials,IC.TAX.METG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Labor tax and contributions (% of commercial profits),IC.TAX.LABR.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6,13.6,13.4,13.2,12.8,15.3,19.6,19.6,18.6,18.5,18.3,18.3,17.8,17.4
Iceland,ISL,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Time to prepare and pay taxes (hours),IC.TAX.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,140,140,140,140,140,140,140,140,140,140,140,140,140
Iceland,ISL,"Start-up procedures to register a business, male (number)",IC.REG.PROC.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Iceland,ISL,"Start-up procedures to register a business, female (number)",IC.REG.PROC.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Iceland,ISL,Start-up procedures to register a business (number),IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Iceland,ISL,"Time required to start a business, male (days)",IC.REG.DURS.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,4.5,4.5,4.5,12,12,11.5,11.5,11.5
Iceland,ISL,"Time required to start a business, female (days)",IC.REG.DURS.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,4.5,4.5,4.5,12,12,11.5,11.5,11.5
Iceland,ISL,Time required to start a business (days),IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,4.5,4.5,4.5,12,12,11.5,11.5,11.6
Iceland,ISL,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.8,3,2.7,2.6,3,2.3,3.3,3,2.7,2.4,2.2,2,1.8,1.7
Iceland,ISL,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.8,3,2.7,2.6,3,2.3,3.3,3,2.7,2.4,2.2,2,1.8,1.7
Iceland,ISL,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.8,3,2.7,2.6,3,2.3,3.3,3,2.7,2.4,2.2,2,1.8,1.7
Iceland,ISL,Procedures to register property (number),IC.PRP.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Iceland,ISL,Time required to register property (days),IC.PRP.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Iceland,ISL,Time required to enforce a contract (days),IC.LGL.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393,393,393,393,393,417,417,417,417,417,417,417,417,417,417
Iceland,ISL,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5
Iceland,ISL,Time to resolve insolvency (years),IC.ISV.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Iceland,ISL,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3
Iceland,ISL,"Time to import, border compliance (hours)",IC.IMP.TMBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,24,24,24,24
Iceland,ISL,"Cost to import, documentary compliance (US$)",IC.IMP.CSDC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
Iceland,ISL,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365,365,365,365,365
Iceland,ISL,Time spent dealing with the requirements of government regulations (% of senior management time),IC.GOV.DURS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Firms offering formal training (% of firms),IC.FRM.TRNG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Firms visited or required meetings with tax officials (% of firms),IC.FRM.METG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Firms that do not report all sales for tax purposes (% of firms),IC.FRM.INFM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Net official flows from UN agencies, UNWTO (current US$)",DT.NFL.UNWT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Net official flows from UN agencies, UNRWA (current US$)",DT.NFL.UNRW.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Net official flows from UN agencies, UNPBF (current US$)",DT.NFL.UNPB.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Net official flows from UN agencies, UNECE (current US$)",DT.NFL.UNEC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,300000.0119,2000000,3900000.095,5099999.905,5500000,4599999.905,5300000.191,3799999.952,5599999.905,4800000.191,6699999.809,17299999.24,16500000,16799999.24,11713797.06,14966202,12560952.43,10409042.53,7365355.907,21252091.27,15572460.9,19909493.76,16108858.53,13955216.07,23393861.65,14302008.89,20677660.07,19339718.38,28360551.79,54414500.64,81573538.28,114813174.3,100739987.1,68069903.32,67201020.98,72746204.68,65977681.08,72595709.81,94215503.28,84084338.52,149576060.8,320203239,
Iceland,ISL,"Secondary income, other sectors, payments (BoP, current US$)",BM.TRF.PRVT.CD,,,,,,,,,,,,,,,,,,,,,1200000,2300000,1900000,1200000,1200000,1200000,1600000,2900000,18000000,27700000,22569115.48,13967573.73,14543105.34,12787936,13877936.65,18144100.72,15271097.26,18181914.26,16674689.45,14616720.77,16175256.88,16007068.34,19646847.58,26215910.07,27384317.1,33931621.15,43205171.51,59181516.91,87732587.03,69789540.29,86993536.79,114558060.1,121485887,145765924.5,154991864.2,324065942.5,202468900.7,310202029.1,
Iceland,ISL,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053428067,0.012871107,0.018284061,0.146729025,-0.239711443,-0.121058613,0.4034091,0.233934996,0.424741062,0.354649058,0.868189866,0.748103179,0.889687779,1.394103574,4.195690533,4.081555427,3.716630084,3.38709561,18.81288813,42.35406283,32.55656454,47.9204933,-21.40165586,17.55346296,-18.20906401,0.158617394,-21.7665973,3.287591284,0.12025322,2.597873538,-8.737250785,-29.05730964,
Iceland,ISL,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,2100000,700000,1100000,8200000,-15276582.68,-8240902.746,28142142.87,14331924.98,26736615.23,24889626.08,63646697.29,56473651.45,75211573.27,124316203.4,374555186.2,332089436.7,342215773.5,383298698.7,2581659575,7069524210,5550453949,10216623650,-3779191874,2272140385,-2491671835,24044094.81,-3204930822,527116524.9,21354674.29,450579496.6,-1810011036,-7115689685,
Iceland,ISL,"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,600800000,777800000,888200000,1102600000,1288400000,1366200000,1312400000,1154900000,1238100000,1339700000,1556500000,2136000000,2203500000,2031800000,2361650092,2469400873,2371952450,2044580474,2127190075,2532774259,2897599358,2928368457,3547551812,3624838070,3908132991,3558270432,3497731465,4630762216,6283546648,9201338761,11879142186,14657560790,13476541037,8431047217,8516130094,10339214674,9459368230,8619352503,9253732420,8711105565,9237056411,11008367868,
Iceland,ISL,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77940551.89,119197270.8,83750707.96,105225068.8,116324860.6,
Iceland,ISL,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,,,,,,,,,,,,,,,,,117200000,149800000,192100000,253500000,262800000,282000000,308500000,280700000,310900000,362900000,373600000,509900000,535600000,494800000,555861965.3,605396498.7,589773567.5,591504271.4,577304243.2,623432690.4,714873541.1,770902693,933877653.3,989284666.1,1102657003,1029915676,1079891721,1453985964,1764255260,2414581273,2430171537,2880034275,2424146134,1972173300,2184624226,2594959248,2739649171,2823682997,3116653605,2844121208,3237317078,3797648257,
Iceland,ISL,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,,,,,,,,,,,,,,,,,427900000,564700000,618400000,754100000,899900000,925500000,837600000,721600000,756600000,814300000,1000000000,1428200000,1439400000,1267300000,1509237078,1599335865,1526993436,1217856185,1288161103,1625735587,1906205614,1881791831,2309320189,2327958479,2414539423,2097320835,2098342931,2615432228,3458339198,4672407863,5790620307,6215593959,5644889317,3264212628,3599437926,4537222063,4510244338,4532944924,4960922402,4926206515,5315601263,6526066664,
Iceland,ISL,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,,,,,,,,,,,,,,,,,10.83617747,9.078771696,6.350858928,4.142011834,4.071537291,4.397163121,4.14910859,5.450659067,4.824702477,4.601818683,6.156316916,5.373602667,7.038834951,5.800323363,2.725705657,3.606008258,2.957468254,3.8371738,5.041373762,,,,,,,,,,,,,,,,,,,7.390429087,5.798422484,3.854630258,3.208711586,2.889185561,
Iceland,ISL,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,,,,,,,,,,,,,,,,,545100000,714500000,810500000,1007600000,1162700000,1207500000,1146100000,1002300000,1067500000,1177200000,1373600000,1938100000,1975000000,1762100000,2065099044,2204732364,2116767003,1809360457,1865465347,2249168278,2621079155,2652694524,3243197842,3317243145,3517196426,3127236511,3178234651,4069418192,5222594458,7086989138,8220791843,9095628233,8069035451,5236385928,5784062153,7132181311,7249893509,7356627921,8077567149,7770335338,8552926122,10323686914,
Iceland,ISL,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,,,,,,,,,,,,,,,,,55700000,63300000,77700000,95000000,125700000,158700000,166300000,152600000,170600000,162500000,182900000,197900000,228500000,269700000,296551048.4,264668509.4,255185447,235220017.6,261724728,283605981.2,276520202.5,275673933.2,304353970.2,307594924.8,390936565.5,431033921.3,319496813.2,561344024,1060952191,2114349623,3658350342,5561932557,5407505586,3194661289,2732067942,3207033363,2209474721,1262724581,1176165271,940770226.6,684130289.3,684680953.4,
Iceland,ISL,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,,,,,,,,,,,,,,,,,15.27303754,11.21495327,10.67152525,10.88757396,11.52968037,11.80851064,12.41491086,16.53010331,17.62624638,11.76632681,14.58779443,16.65032359,13.01344287,16.71382377,15.4375323,17.18359912,19.26192928,23.76034067,23.04809329,,,,,,,,,,,,,,,,,,,45.1487907,46.95457174,43.54417339,41.12859314,37.03498261,
Iceland,ISL,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,,,,,,,,,,,,,,,,,17.61355781,16.63302932,18.35033205,19.43323938,16.28781322,16.9938255,20.5468484,22.86994237,23.3167467,25.75645961,21.03539338,19.33975822,17.73886369,18.10314082,17.5093416,17.3248741,16.91167958,19.46475929,19.00728887,18.72859563,20.23937201,21.29600231,22.36751196,21.90186884,24.34656766,26.74761437,24.90320255,25.92575957,25.55648568,27.76722197,27.12025338,27.62530001,29.41239892,35.90788426,38.0001599,39.89488666,42.35761553,42.54388147,41.68762027,41.49458678,41.6289909,41.44339713,
Iceland,ISL,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Surface area (sq. km),AG.SRF.TOTL.K2,,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000,103000
Iceland,ISL,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,91.68,97.17,95.48,94.66,99.79,96.65,101.71,94.22,94.23,90.71,90.21,97.05,100.2,105.09,107.75,106,107.52,113.01,114.72,105.92,107.16,106.17,105.53,104.09,108.31,108.19,103.33,91.05,88.17,88.54,88.69,87.59,84.99,87,86.73,84.72,86.51,86.9,92.06,95.27,95.81,99.09,100.29,99.85,99.02,101.13,106.26,109.33,109.64,110.71,112.53,115.85,115.63,116.24,120.7,124.03,,
Iceland,ISL,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,86.84,91.86,90.42,89.77,95.37,90.31,95.6,88.48,88.23,86.64,87.48,93.48,95.89,101.97,103.22,101.62,103.03,109.3,109.71,103.14,103.2,102.96,100.77,102.09,105.08,105.61,101.14,87.8,85.02,85.7,86.82,85.56,83.17,85.75,85.03,83.78,85.07,86.14,90.82,93.46,94.35,98.17,99.16,99.34,99.07,101.59,106.82,109.39,109.18,110.82,111.19,114.93,114.41,115.45,119.8,123.37,,
Iceland,ISL,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,,57.49,44.76,40.23,38.81,58.17,19.47,33.06,27.67,22.58,23.26,51.62,40.02,27.71,60.72,29.85,33.42,36.47,62.15,31.39,72.31,52.48,66.85,26.01,90.08,62.81,78.89,85.1,51.79,42.3,41.22,72.13,64.46,58.21,69.92,55.91,74.3,64.16,81.88,70.76,77.53,86.21,74.24,69.74,92.25,100.6,107.15,106.92,104.72,92.88,108.19,87.24,98.64,77.96,88.98,89.09,96.95,,
Iceland,ISL,Cereal production (metric tons),AG.PRD.CREL.MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5425,5416,5407,5398,5389,5380,5371,5362,5354,5345,5336,5327,5318,5309,5300,5291,5283,5274,5265,5256,5247,5418,5517,4677,4637,7389,7400,
Iceland,ISL,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,514.75,539.9166667,598.9166667,611.6666667,661.6666667,720,778.3333333,820,821.6666667,816.6942149,836.0655738,853.6585366,870.9677419,888,904.7619048,921.2598425,930.2325581,946.1538462,969.4656489,992.481203,1015.037594,1029.850746,1044.776119,1044.776119,985.0746269,977.7777778,962.962963,888.8888889,844.4444444,843.1617647,819.6323529,797.9411765,778.8888889,772.8888889,779.1851852,746.2686567,714.2857143,686.5384615,701.627907,699.1472868,699.1472868,844.9612403,836.3565891,833.3333333,847.1317829,863.875969,912.24,922,921.9354839,,,,,,,,,
Iceland,ISL,Urban land area (sq. km),AG.LND.TOTL.UR.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.837036,,,,,,,,,,1023.837036,,,,,,,,,,1023.837036,,,,,,,,
Iceland,ISL,Rural land area (sq. km),AG.LND.TOTL.RU.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88593.21875,,,,,,,,,,88593.21875,,,,,,,,,,88593.21875,,,,,,,,
Iceland,ISL,Land area (sq. km),AG.LND.TOTL.K2,,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250
Iceland,ISL,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,1940,,,,,1940,,,,,1940,,,,,1940,,,,,1940,,,,,1940,,,,,1940,,,,,1940,,,,,1940,,,,,1940,,,,,1940,,1940,,,,
Iceland,ISL,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.160598508,0.173266841,0.185935156,0.19860349,0.211271823,0.223940157,0.236608472,0.249276806,0.261945139,0.274613473,0.287281788,0.302643393,0.318004979,0.333366565,0.34872817,0.364089776,0.37645887,0.388827926,0.40119702,0.413566076,0.42593517,0.438902743,0.451870317,0.46483789,0.477805502,0.490773075,0.503740648,,
Iceland,ISL,Forest area (sq. km),AG.LND.FRST.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.0000038,173.7000084,186.3999939,199.0999985,211.8000031,224.5000076,237.1999931,249.8999977,262.6000023,275.3000069,287.9999924,303.4000015,318.7999916,334.1999817,349.5999908,365,377.4000168,389.7999954,402.2000122,414.5999908,427.0000076,440,452.9999924,465.9999847,479.0000153,492.0000076,505,,
Iceland,ISL,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.246048775,,,,,,,,,,2.246048775,,,,,,,,,,2.246048775,,,,,,,,
Iceland,ISL,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030074128,,,,,,,,,,0.030074128,,,,,,,,,,0.030074128,,,,,,,,
Iceland,ISL,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.95154762,,,,,,,,,,26.95154762,,,,,,,,,,26.95154762,,,,,,,,
Iceland,ISL,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.215974647,,,,,,,,,,2.215974647,,,,,,,,,,2.215974647,,,,,,,,
Iceland,ISL,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985.891235,,,,,,,,,,1985.891235,,,,,,,,,,1985.891235,,,,,,,,
Iceland,ISL,Permanent cropland (% of land area),AG.LND.CROP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Land under cereal production (hectares),AG.LND.CREL.HA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Arable land (% of land area),AG.LND.ARBL.ZS,,1.197007481,1.197007481,1.197007481,1.197007481,1.197007481,1.197007481,1.197007481,1.197007481,1.197007481,1.206982544,1.216957606,1.226932668,1.236907731,1.246882793,1.256857855,1.266832918,1.286783042,1.296758105,1.306733167,1.326683292,1.326683292,1.336658354,1.336658354,1.336658354,1.336658354,1.346633416,1.346633416,1.346633416,1.346633416,1.356608479,1.356608479,1.356608479,1.346633416,1.346633416,1.346633416,1.336658354,1.326683292,1.296758105,1.286783042,1.286783042,1.286783042,1.286783042,1.286783042,1.286783042,1.286783042,1.286783042,1.246882793,1.246882793,1.236907731,1.226932668,1.218952588,1.208977526,1.208977526,1.208977526,1.206982544,1.206982544,,
